index,content,rating,age,gender,nickname,skin_type,brand_name,product_name,product_id,brand_id,editor/rank,editor/review_count,user_id
7348,아르간 향이 너무너무좋아요ㅠㅠㅠ 피부에 잘스며들고 보습도되고 너무좋아용,5,26,2,모니모니해도,지성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,19378,40,308352
7349,"겨울에 잘 썼던 제품임~~
펌핑스탈이라~~ 쓰기도 편하고
촉촉하니 좋았어요!!",4,38,2,ari아리,건성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,24132,38,185310
7350,향도 좋고 촉촉하기도 진짜 촉촉함 겨울에 쓰기 좋음,4,29,2,닉넴짓기기찬,건성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,12146,78,151254
7351,"유분기 많은 로션 찾으시면 이거 쓰셔도 될것 같아요!! 
제가 완전 수분 유분 둘다없는 심한 건성인데
토너로 수분 잡아주고 이 로션 여러번 덧발라주면 화장 잘먹더라고요! 얼굴고 잘 안트고요 ~ 건성에게는 강추입니다 ㅎㅎ 지금 3통째 쓰고있어요~♥",5,23,2,은세,건성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,2663,187,142707
7352,스킨이 좋아서 같이 썼는데 나쁘지 않았음 향두 괜찮,3,24,2,둘리희동또치,복합성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,11468,64,35829
7353,누가준다면쓰겠지만 내돈주고사서쓰진않을거같다. 토너와함께쓰긴좋은데 아침에기름폭발,3,21,2,뉴늉늉,복합성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,5720,111,65800
7354,바르고나서 유분이아닌 촉촉한느낌이에요,4,21,2,하트뾰옹,복합성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,16462,42,81985
7355,유분도 그리 많지도않고 딱 적당함 ㅇㅇ. 냄새도 조음 ㅎㅎ.,4,21,2,aAY0,중성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,21158,44,78402
7356,"건성인데 진짜 최고임ㅠ
보습력짱짱이고 향도 좋아!!
바르고자서 아침에 일어나도 피부매끈매끈!
진짜 짱인듯해ㅠ♥",5,22,2,용유,건성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,9202,74,66555
7357,"촉촉하고 유분기도 있어서 건조한 날에 바르기 딱 좋음
근데 냄새가 속이 답답해지는 느낌이라 개인적으로 별로였음. 냄새만 좀 개선된다면 계속 쓸 법도 한데..",4,21,2,얘린,지성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,5,453,66135
7358,"아르간 라인으로 사서 써본 바로 이건 좋앗음
피뷰에 와닿는 효과는 없는듯",4,27,2,zilda,민감성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,39700,12,52327
7359,바르는 순간 촉촉하게 흡수되고 유분감도 좀 있어서 좋아요 피부결도 매끄러워지는 거 같고 얼굴이 좀 코팅되는 느낌??,4,23,2,주바이,민감성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,17458,47,53010
7360,지성인데도 좋았음,4,27,2,일우님,지성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,1910,117,25191
7361,아르간 시리즈에서 이거랑 수분크림만 쓰는데 건성한테는 얘네 둘 한통씩 써보면 인생템 낙찰...♥ 엄청 끈적이지도 않고 바르면 적당히 기분 좋게 쫀득해짐ㅠㅠㅠㅠ 저는 복합성이지만 겨울엔 이거 잘 씁니다 지금은 3번째 재구매♥_♥,5,22,2,앵무,민감성,네이처리퍼블릭,아르간 20˚ 스팀 에멀젼,8014,22,13760,14,16123
7362,"추천받아서 처음 쓴 애멀전. 바를때 부드럽고 따갑거나 땡기지 않는 아벤느 특유의 부드러움? 
게다가 한통 다 쓸때쯤에 잡티 대부분 사라진듯한 경험을 받음 굿. 다만 가격대가... #사요",4,19,1,정찬,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,48196,15,1153648
7363,"나이트크림인데 바르면 편안하지 않고 따갑고 무엇보다 냄새가... 너무 독해요ㅠㅠ 아벤느 미스트가 좋아서 다 향기도 좋은 줄 알았는데,, 이 크림은 냄새가 너무 이상해요..
그리고 개인적으로 가격대비 크림 양이 조금 적은 것 같아요..",2,18,2,mimisong,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,26493,38,1090415
7364,노란색 크림이고 바르면 얼굴이 좀 노랗게 돼요ㅋㅋㅜ 그리고 향도 무척 강한 편인데 엄청나게 쎈 오이향..? 게다가 빨리 안 날아가서 향에 민감하신 분들한텐 추천하고싶지않아요 트러블이나 색소 침착 생기려는 곳에 (여드름 터뜨리고 난 후) 국소로 바를 땐 하루 이틀 효과있는 듯 싶더니 그 뒤로 별로고 전체적으로 바르면 오히려 트러블이 나더라구요..ㅜ,2,24,2,구사오,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,23644,37,1109766
7365,노란색 크림제형에 따가움 조금 있어요. 이런 종류의 화장품이 처음이시거나 안맞는분도 좀 있을거같긴해요. 전 다행히 계속쓰다보니 나아져서.. 쓰는거지만요. 향이 극혐이에용ㅜㅜ 알러지비염 있는데 향때문에 코 주변은 못바르거든요..  성분보니까 유해성분도 있는거같던데 기왕 넣은김에 향도 같이 잡아주지 싶었어요.. 그리고 약간 흡수가 느려요! 나이트라고해도 바르고 바로 누우면 크림이 노란색이라 좀 그렇구 조금 앉아있어야해요,2,29,2,하랑님,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,41505,16,1084249
7366,"여드름 흉터에는 SOS가 짱이라는 생각을 가지고 있던 찰나 올영 직원의 추천으로 사보았다.
왜 이제야 알게됐지....? 여드름 흉터는 확실히 빨리 줄어드는걸 볼 수 있다. 근데 가격이 너무 사악해;;",4,24,2,yenny15,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,47317,12,758955
7367,"일단 트러블 진정제품치고 향이 굉장히 강한 편이라 불편했음. 텁텁하고 전형적인 화학성분 화장품냄새ㅎㅎ..

제형은 조금 묽고 끈적이지 않는 제형. 색깔이 노란색? 주황색? 이라 자기전에만 바르고 아침에 씻어내야함. 화장하기 전에는 바르기 힘듦.

트러블은 기존에 거의 없었고 트러블 흉터에도 효과가 있다고 해서 발라봤는데 눈에 확 띄는 변화는 없었음. 흉터 상처색깔이 좀 옅어지긴 했는데 시간이 지나서인지 이 제품때문인지는 모를일..

트러블케어 에멀젼이니 그래도 트러블 났을때 다른거 바르는 것 보다는 이거 바르는게 낫겠지 싶음.",3,24,2,ㅕㅏ,건성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,3911,126,368473
7368,여드름 심한부위만 바르고 잤는데 효과를 못봤어요 그리고 노란색이라 좀 불편하더라구요,2,22,2,Wendy97,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,3335,156,721980
7369,"일단 제품 자체에 알코올이 대놓고 들어가 있는 제품이라 피부에 닿자마자 극심한 따가움을 유발합니다. 옛날 알코올이 다량 함유되어있는 로션을 오랜만에 다시 바르는 듯한 느낌입니다. 
그리고 흡사 오이비누를 연상케하는 강한 향료 냄새가 어우러져서 거부감을 들게 했습니다.
그리고 이 제품을 바르고 붉은기가 심해졌는데 이렇게 자극성이 심한 제품을 나이트 로션 제품으로 내놓았다는 것 자체가 이해가 잘 되지 않습니다. 보통 밤에는 피부 손상의 회복을 도와야 하는데 이 제품은 손상을 더 유발하고 있습니다. 그리고 나이트가 이정도면 엑스퍼트 에멀젼은 얼마나 더 자극적일까 생각하면 사용이 두렵습니다.",1,24,1,경복이,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,6913,61,890570
7370,"저는 이거 진짜 좋았고 효과도 봤는데 평이 별로 안 좋네요. 넓은 부위보다는 여드름, 뾰루지, 색소침착된 국소 부위에 꾸준히 바르는 게 좋아요. 저는 코 정중앙에 났던 여드름을 잘못 짜서 색소침착이 된 부분에 한 통 가지고 약 1년동안 사용했고 색소침착이 말끔히 사라졌어요. 애초에 색소침착에 좋은 거 없냐는 질문에 추천받았던 거라 다른 것보다 색소침착에 효과가 있는 제품이 아닐까 싶네요. 단점은 노란색이라 이름 그대로 밤에 자기 전에만 발라야한다는 것이고, 이건 제가 잘못 관리해서일 수도 있지만, 오래되면 노란색이었던 크림이 붉게 변하더라고요. 향은 딱히 신경에 거스릴 정도는 아닌 아벤느 화장품들에게서 나는 살짝 기름진 향이에요. 참고로 저는 좁쌀여드름이 나는 피부입니다.",5,25,2,거친체리,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,2604,214,234336
7371,피부과에소 추천해줘서 써봤는 데 별 다른 점을 모르겠음 별로 추천하고 싶지는 않음,3,17,2,토재니,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,43480,20,875113
7372,제발 쓰지마세요 바르고나서 여드름에 눈가주위 붉게붓고 토너로 솜 적셔서 진정중인데 따갑고 띵띵 부어서 쌍커풀 다 사라지고 난리났습니다ㅜㅜㅜㅜ 돈날림..... 제발ㄹ ㅠㅠㅠㅠㅠ사지마오....,1,25,2,애옹이뱃살,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,68019,4,715094
7373,"막 엄청 가볍지도 리치하지도 않아요 아무런 효과를 모르겠는데 화농성은 엄청 올라온다는.. 아벤느는 미네랄 오일 성분이 많이 들어있는게 많아서 민감성, 화농성피부이거나 미네랄오일이 안맞으시는 분들은 꼭 테스트 하고 구매하세요!!",1,25,2,자밥자밥,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,40604,21,757938
7374,"나한테 이거 추천해준 올리브영 언니야 잘먹고잘사니?
좋다고 호들갑떨어 친구와샀다가 둘다후회중^^
내 이만팔천원 돌려받고싶다
아무효과도없고 기부했다올리브영",1,29,2,니냐닝,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,33794,24,844282
7375,사실 크게 좋은지 모르겠는..? 크림 색깔이 분홍색인데 피부에 문제 없는거겠죠..?,3,30,2,아이뚜경유,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,17113,52,581937
7376,뭐 굳이.... 이걸 추가로 써야할 의미를 모르겠어서 한번 쓰고 재구매는 하지 않았다. 나처럼 건조하고 민감한데다가 여드름이 나는 타입이라면 비추함.,2,35,2,이구역의민감퀸,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,28843,26,820773
7377,"여름에 정말정말 잘 썻어요 수분감잇고 촉촉한데 유분은 없고 피지컨트롤도 해주는건지 자기전에 듬뿍바르고 자고일어나면 아침에 번들거리지않고 매끈해서 좋앗어요
갠적으로 정말 단점이라고 생각하는것은 제형의 색깔이 누르스름한것이 베개에 묻으면 노랗게 물들어요 정말.. 이거바르고 마스크 착용했었는데 마스크안쪽이 누렇게 물들어서 정말 당황했던 기억... 그거빼곤 다 좋음! 아 가격대비 용량 적은것도 단점! 건성분들은 건조함 많이 느낄수잇음 지성을 위한 여름나이트용 스킨케어라고 생각해요",5,29,2,닉넴은뭘로해,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,3,827,66370
7378,이거완전최악 사람마다피부타입이다달라서모르겟지만 나는이거쓰고생전가본적없는피부과갔다옴 평소에피부좋다는소리많이듣는편인데 급뾰루지들많이올라와서 급한데로올리브영가서직원한테강추받아서삿는데 바를때따갑더니 바른지삼일만에 태어나서첨보는이상한것들이나있길래 몇일동안화장도못하고 피부과감 의사쌤이보자마자두드러기라고함;; 내피부왠만해서화장품편식없이다잘맞음 맘같아서밖에다집어던져버리고싶엇지만 돈아까워서못버리고잇음 누구주기도미안할정도로최악임,1,22,2,베이지알라뷰,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,98259,1,828700
7379,"얼굴 난리났을 때 올리브영 가서 샀어요
매일 잘 때마다 바르고 자서 지금은 한 통 다 썼는데 피부가 좋아질때가 되어서 좋아진건지 얘 때문에 좋아졌는지는 모르겠어요 암튼 좋아짐
나오는 부분이 위생적인 것은 아주 좋고 냄새는 이상하지만 뭔가 좋아요ㅋㅋㅋ
케어 처음 써본 거라서 다른 것도 써보고 싶기 때문에 재구매는 안해욥",4,22,2,로이이,건성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,17113,42,575885
7380,여드름성 피부인데 이거 밤마다 바르고 나서부터 눈에 띄게 여드름이 덜나고 나더라도 하룻밤만에 잠잠해져서 너무 좋아요. 그리고 한달전 볼에 많은 여드름이 났다가 가라앉아서 붉은 흉터가 많았는데 2주정도 매일 사용하니까 확실히 옅어지는게 보여요. 흉터 지우고 싶으신분 올리브영 점원분 말로는 한두달 사용하면 생긴지 얼마 안된 흉터는 사라지고 오래된 흉터도 6개월이면 낫든데요ㅎㅎ 추천!,5,20,2,수띵이,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,27669,30,700509
7381,"올리브영에서 샘플로 10ml 받았었는데
귀찮아서 안쓰고 있다 한달전쯤 개봉함

이거 진짜 너무 좋음!
바르면 빠르게 흡수되고 붉은기를 많이 완화시켜줌
피부결이 천천히 좋아지는 느낌임 

결국 샘플 다 쓰고 본품 구매함!
이걸 빨리 쓰지 않은 나를 찰싹찰싹 때리고 싶음",5,27,2,unana,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,13088,67,358593
7382,"붉은기가 없어지는것 같아요. 그런데 화농성 여드름피부의 근본해결을 도와주지는 않는것 같아요.
원래 여드름이 원인이 많아서 근본을 해결하기 어렵지만...ㅎㅎ. 그 피부 개선을 도와주지는 않는것 같아요!! 그냥 올라온 빨간여드름 진정...!",3,20,2,콩두부221,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,46451,17,771275
7383,얼굴전체에 바르면 안되고 여드름 부위에만 얹어주면 돼요. 여드름난곳에 색깔도 노래서 꼭 피지터진거 처럼 보이는데ㅋㅋ 무튼 콩알보다 더 작게 여드름크기에 맞춰서 듬뿍올려주면 다음날 여드름 들어가있어요 여름되니 이마에 피지가 안에 차서 잘 안나오는 여드름들이 자주나는데 거기도 효과좋고 턱쪽에 안에서 굳어서 안짜지는 여드름하나 있었는데 며칠발라주니 안에 피지 없어졌어요ㅋㅋ 여드름 건드리고 나서 바르면 따가워요 많이는 아니고. 그러니까 트러블 없는 피부쪽 약한피부쪽은 절대 바르지 마세요. 피지제거 효과를 기대하며 코랑 우둘투둘한 부분들 아주 얇게 펴발라줘요. 베개위에 수건한장 필수입니다~~,5,27,2,요체키라웃,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,4433,119,67449
7384,붉고 아프게 자리잡은 3~4개 트러블들이 하루 발랐는데 약간 진정됨 그러나 미미합니다. 피부결은 확실히 부드러워 졌어요.,3,36,2,cream110,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,21644,43,680932
7385,"위안을 삼아 계속 쓰고있지만....잘 모르겠다ㅠㅠ
저녁에만 바르는데 트러블이나 피부결이 나아지는지 잘 모르겠다
재구매는 다시 생각해보는걸로!",3,25,2,ahrummy,중성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,24727,43,736749
7386,"한참 화농성 여드름 날때는 이 제품하고 클리낭스 엑스퍼트 에멀젼을 밤낮으로 발라줬어요, 확실히 같이 쓰니깐 시너지 효과가 느껴졌고, 두 제품을 같이 발라줬을때 여드름에 제일 도움이 됬던거 같아요. 노란색이여서 이게 착색되는거 아니냐, 귤이 된거 같다던 분들 많으신데 ㅋㅋ그런일 없구요, 저는 여드름을 없앨수만 있다면 뭔들 못하리! 라는 생각으로 열심히 발랐어요 ㅋㅋㅋ향은 그닥...ㅋㅋ 음 그리고 끈적이지 않고, 딱 지성피부 분들이 좋아하시는 보송한 마무리! 여드름으로 고생하시는 분들께 추천해요!!!",4,24,2,마룬,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,9077,81,175767
7387,"바르면 황달 효과를 얻게 되는 크림ㅋㅋ
펌핑 할 때 노랗다 싶어서 흡수시키면 티 안나겠지 했는데 여전히 황달 ㅋㅋ 이래서 밤에만 바르는 거구나 하고 바로 납득했다
바하나 아하 성분 없이 피부결을 정돈 해준다고 해서 구매
산 성분이 없어서 자극적이지 않아 좋지만 엄청 꾸준히 써야 눈에 보이는 효과를 얻을 수 있을 것 같다
그래도 턱에 오돌도톨 올라오던 여드름들이 조금은 가라 앉은게 얘 때문인가 싶어서 계속 사용 중이나
다 사용 후엔 재구매는 안할 거 같은 제품",3,27,2,별이 5개!,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,686,288,17941
7388,"일단 이 제품은 내피부를 살아나게함
물론 내가 이 라인을 전부 같이 사용했기때문에 효과가 더 클수도 있었겠지만 기본적으로 이제품이 좋다고 생각함
이거 쓰고 나서 트러블이 기승을 부렸던 내피부에 기적이 찾아옴 효과도 매우 빠르게 나타났음 일주일 안에 나타난 효과임 물론 트러블이 전부 없어진것은 아님 그치만 잔체적으러 피부가 좋아졌다는 느낌을 받았음
그리고 이건 용기가 위생적임 집와서 제품 까보고 용기보고 놀람 위생적이라눈 생각이 바로듬 그러니 피부도 좋아지는듯",4,20,2,joes07,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,19803,49,449193
7389,처음 며칠동안 바를때는 트러블 주위가 화끈거려서 약간 쓰기 머뭇거려졌는데 꾸준히 쓰니까 트러블에 나름 도움이 되는듯!흉터는 아예 효과 없고 좀 심한 트러블을 가라앉혀 준다던가 피부 장벽에 도움을 주는것 같음!!근데 노란끼가 너무 심해서 쓸 때마다 약간 거부감 들오.....막 착색될것 같구....그래.....이거 바르고 베개에 얼굴 함부러 못 비비겠음ㅠ,4,23,2,hae419,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,17458,47,26623
7390,"일단 색상이 누래서 이름처럼 밤에 사용해야하고
지성이면 바르고 시간지나면 좀 기름기 올라옴..
민감성이면 트러블 발생할수 있음..",3,29,2,Duhya,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,22609,49,720483
7391,"아벤느제품이다잘맞는건아니지만
밤에 속당김없이뽀송하고 트러블유발도안하고 아침에 얼굴만지면 부들부들!!
#트러블추천템",5,24,2,ㅋㄹㅋㄹ,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,7367,103,717687
7392,"바르면 노란빛이 돌아요 ㅋㅋㅋ 
밤마다 바르긴.하는데 효과가 뭔지 모르겠어요",3,29,2,재킹스,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,225,326,713520
7393,"아벤느는 클리낭스라인 향이 너무 좋음.... 향수로 안나오나요.....ㅋㅋ
압튼ㅋㅋ나이트라 그래서 밤에 꼬박꼬박 트러블 쪽 발라줬는데
지금까지 트러블관리 크림 쓴 것중엔 제일 효과를 본 거같음
드라마틱하진 않아도 꽤 맘에들었음 근데 색이 주황색임 바르면 얼굴 ㅋㅋ일시적으로 노래짐ㅋㅋ
그래서 나이트인가~~ 아무튼 기름지지도 않았고 제형은 아벤느시칼파트 꾸덕이같지 않음 얜 무난하게 바르기 좋았음 약간 뜯어진 트러블에 발려도 괜찮았음!",4,23,2,안토끼,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,2809,193,712229
7394,"여태까지 써본 크림중에서 진짜 최악이라고 말하고 싶어요ㅠ
처음에는 아직 적응을 못해서 따갑나보다 생각했는데
이거 쓰고 피부 완전 뒤집어졌어요
무엇을 발라도 따갑고 피부가 울긋불긋해지고
각질 다 뜨고 밀리고ㅠㅠ
내 피부 돌려내요ㅠㅠ
처음부터 냄새와 그 색깔(노란색)부터가 맘에 안들었어요
발림성은 나쁘지않았어요
나이트크림인데도 막 무거운거없이 발렸는데
처음 바를때부터 너무너무 따가웠어요ㅠㅠㅜ
이게 원인일줄은 상상도 못했네요
심지어 저는 손에 발라봐도 전혀 나아지는 거 없이
피부가 민감해진게 보이더라구요...
도대체 뭐가 들어갔길래 내 피부가 이렇게까지 된거죠ㅠㅠㅠ
좋다는 분도 있으신데 케바케니까?..ㅠㅠ
미리 테스트해보고 사세요 여러분ㅠ",1,24,2,달콤청춘,건성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,677,465,605473
7395,"그냥저냥 나쁘진 않음. 트러블은 안 났는데, 클리낭스 라인이 순한 것 같지는 않은 기분. 토너랑 에멀젼은 괜찮았지만, 같은 라인 선크림은 진짜 너무 따가워서.바르자마자 지웠고, 이건 따갑진 않은데 약간 따가움과 간지러움의 사이...? 정도 느껴지고 눈이 좀 시림. 그리고 색이 노란데 무심코 휴지로 얼굴 닦았는데 노랗게 묻어나옴 ㅋㅋㅋ 굳이 왜 색을 넣었는지 잘 모르겠음.",3,29,2,율무차삼백원,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,663,447,710169
7396,좁쌀여드름 폭발이었던 피부상태 worst인 시기에 유일하게 효과를 봤던 제품! 자이모겐 화장품들처럼 드라마틱하진 않았지만 그래도 하룻밤지나고나면 좁쌀들이 많이 들어가있었던 기적을 봤어요 저는! 고마웠다 아벤느!,4,25,2,귀염녀,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,17825,50,175368
7397,"아.. ㅠ 저는 잘써서 좋았는데 악평이 많네여
피부가 한창 울퉁불퉁해졌을때 이거 바르고 진짜 많이 괜찮아졌어요! 저는 트러블 케어 라인 처음써본거였는데 완전 대만족... 성분때문에 노랗게 묻어나온다고해서 첨에 좀 극혐이엇지만 효과보고 애정템 등극함",5,28,2,제나제이,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,21644,39,637650
7398,"노란색이라서 첨에는 깜놀함! 입구도 특이해서ㅋㅋ
근데 효과는 괜찮음~~ 항상사용하는 제품은 아니고 트러블이 좀 올라오는 날이면 사용하는 제품~ 엄청난 효과까지는 아니더라도 보들보들해지는 느낌은 있음! 굿굿!",4,22,2,esther2195,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,11468,76,699486
7399,"아벤느  대부분  트러블  없었는데   이거쓰고  처음으로 트러블  생겼어요 .
따갑고  쓰라리고  장난아니였음  피부과  다닐정도였음 
한  2일  쓰고  나면  3일 째  아침에  그냥  망하는거임  따가워서  세수도  못함 
처음이라  그런가   싶어서  한번  더  발랐는데  역시나 ....  쳐박아둔템 .
아  돈아깝다 ..........",1,31,2,내닉네임,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,1111,317,167661
7400,"인생템이 될거같다..
피부결도 너무 좋아지고 뒤집어져서 돌아올줄모르던 피부가 클리낭스 낮에 바르는 크림하고 이거랑 같이 썻더니 부들부들 매끈한 피부가 되었다!이후에 갈아탔었는데 피부가 다시 안좋아져서 다시 썻더니 점점좋아지고있는중이다
아벤느에 통장바쳐야겟다 ㅠㅠ",5,23,2,은새,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,14486,59,193032
7401,이거좋음! 트러블 날려고 할때 바르고 자면 들어감!오 꿀템,5,25,2,멋뿌니,중성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,6636,79,62811
7402,"진짜좋음
샘플써보고바로올리브영가서구입함
진정되고트러블도들어가는느낌
똘러리앙크림썻는데
얘도너무너무너무좋다
민감성에좁쌀있는데좁쌀많이들어가는느낌!!!!!!!!!!!!!!",5,28,2,혜디밍밍,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,7759,96,452641
7403,"결이 눈에띄게 좋아지고 미백효과가 정말좋다는분들이 많아서 기대하고구매. 에멀전을 너무너무 잘사용했어서 내피부 모찌되는거아닌가 쓸데없는 걱정을했더랬죠ㅎㅎ
나한텐 잘안맞았음! 일단건조하고 컨디션안좋은날 밀림(이건 에멀전도그랬지만 감수하고쓸만큼 진정효과가 뛰어남!).
내용물이 발림성은 정말좋은데, 황달마냥 너무노래져.. 잠깐 어디나갈수가없음 남들이보면 오줌참는줄알듯..ㅋ
진정,미백,결개선효과 있는데 하나뛰어난게없이 미미함.",3,30,2,냠냐암,건성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,1662,259,135009
7404,"각질 관리 제품인데 바하 아하가 안들어간 제품
바하 아하 사용시 오히려 트러블이 더 난 사람에게 추천해주고 싶다(바로 나)
에멀젼과 같이 사용 후
화농성 여드름이 많이 줄어 만족한 제품",4,23,2,다쿠아즈,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,2274,148,96941
7405,바르자마자 따가운 느낌 들어요.. ! 예민성은 이거 바르면 망할 듯 전혀!! 안 순하고 피부자극 ㅠㅠㅠㅠ 등드름 가드름에 이주일정도 꾸준히 발랐으나 효과도 없다..,2,25,2,7,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,5400,105,665226
7406,클리낭스 매트 로씨옹이랑 세뚜로 따가움보쓰! 에멀젼은 좋던데 거기에 연구를 몰빵한건가ㅇㅅㅇ,2,24,2,mingandyu,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,29473,37,671553
7407,사용한지 일주일 넘었는데 드라마틱한 효과는 없지만 조금씩 조금씩 나아지고 있는 기분은 든다 피부결도 조금 개선된 느낌,3,22,2,블러셔사고시,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,3447,171,452125
7408,"기존 클리낭스 에멀전보다 비싸고 성분 안 좋다고 혹평받아 아쉬운 제품... 

내 피부에는 순하면서도 이거 바르고 자면 자잘한 뾰루지는 확실히 가라앉고 결까지 좋아지는 히든 템인데.....",4,26,2,셀린찌,건성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,1762,151,75646
7409,"지성피부인데 솔직히 효과는 못봄!
피부타입별로 호불호 갈리는 제품인건 확실하다. 꼭 로드샾에서 테스트 해보고 구매하시길!!",3,31,2,앙탈공쥬,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,13088,71,657747
7410,"트러블이 안 잡혀서 고생하고 있었는데 
친구가 준 샘플 써보고 반해서 바로 구입했어요. 
화농성에는 별다른 효과를 못 봤지만 
자잘하고 빨갛게 올라오는 보기 흉한 트러블들이 진정됐어요. 

기능성이기 때문에 다른 기능성 제품이랑 겹쳐 바르면 안 좋을 것 같아요. 가볍게 하또무기 스킨을 바르고 엑스퍼트 나이트를 바른 다음 수분크림 바르고 자면 돼요.",5,27,2,lipppp,민감성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,282,283,390461
7411,"효과를 본 유일한 제품
뒤집어진 피부에 최고",5,27,2,강변,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,22084,50,664297
7412,"올리브영 갔다가 이벤트로 당첨되었는데5ml 짜리 샘플ㅋㅋ
그래도 4일전 부터 쓰는데 끈적 끈적 거리지 않고 피부가 좋아지는 느낌이다!!",4,17,2,글콘,복합성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,29473,33,644397
7413,"이거 염증성 여드름 있으신 분들 꼭 사요 제발
제가 화장품 잘 안맞는지도 모르고 계속 쓰다가 좁쌀여드름이 아니라 병원가서 염증 주사 맞아야하는 여드름으로 바꼈는데 매번 병원 가기도 귀찮아서 얘 찬양글 보고 아 그래 속는 셈 ㄱㄱ하자 하고 사서 써봤는데 ..진짜 이틀만에 바로 효과 나타남. 첫째날 바르고 자면 피부결 개선 되는 거 바로 딱보여서 꼭 챙겨 바르게 됨. 둘째날 부터 바르면 피부 겁나 따끔 거려서 뭐야 내일 여드름 폭탄되는거 아님? 이라거 생각이 들 수도 잇는게 거짓말처럼 흉터까지 좀 옅어져 있음..👍 셋째 날부터는 따끔거린 곳에서 피부 각질 일어나는데 그래서 신뢰를 좀 잃을 뻔 하다가 꾹 참고 그날까지 쓰면 다음날 부터 신세계. 처음 일주일 피부가 힘들어해도 믿고 써봐요!!😎",5,23,2,쿠람,지성,아벤느,클리낭스 엑스퍼트 나이트,68917,149,1248,177,96124
