content,rating
"스킨 로션 습관적으로 셋트로 사다보니 ...
스킨은 나에게 좀 무겁게 느껴졌는데 
로션은 부드러운 마무리감이 좋았음",4
진액 스킨이랑 같이 쓰면 꿀조합~! 평소에 에멀전 잘 안 쓰는데 얘는 잘 쓸거 같음ㅎㅎ 촉촉하고 유분기도 어느 정도 있어서 가을겨울 건조할 때 꿀템!!! 근데 스킨이 훨씬 더 좋긴 해용,4
이거바르고 잤는데 일어나서 거울을 보니 왠 내볼에 모찌가있네??,4
돌아오는 계절처럼 겨울엔 언제나 너희지 ,5
스킨에 비해서는ㄴ 별로.. 그냥 스킨이랑 세트로 쓸려고 사는데 좀 돈 아까움..,3
한율 진액 라인은 에멀젼보단 스킨이 더 좋은것 같음ㅎㅎ,3
"진액 스킨은 와우 언벌리버블 하게 좋다면
에멀젼은 한약냄새가 강하게 나고, 유분기가 많아서 그런지. 딱히 좋다는 느낌은 안든다. 하지만 지금 생각해보니 스킨이 수분감이 많고 에멀젼이 유분감이 가득하니 이것은 최상의 콤비가 아니겠느냐.",4
"촉촉하구 좋아용
좋긴한데 재구매의사는 없습니당ㅋㅋㅋㅋ",4
한겨울에 혹은 악건성이신분 진액 스킨이랑 같이 쓰면 굿bbb 화장이 그렇게 잘먹는것을 볼수가 있음,4
제일 좋아하는 에멀젼 속건성인데도 촉촉했음,5
한율은 뭐든지 다 짱 사요 세번사요,4
스킨이랑 같이 사용하고있는데 발림성좋고 흡수력도 꽤 좋은편이에요! 건성이라 아무래도 촉촠한걸 선호하는데 속당김 없고 좋지만 이 가격주고 살만큼은 아닌거같아요ㅋㅋㅋ,3
전 슈퍼바이탈보다 이게@더 좋든데@평점이 낮네요 부담스럽지 않은 로션이라 좋았어요 그대신 건조하면 크림은 꼭꼭 발라야되는게 슈퍼바이탈과의 차이네요. 세일할때 세트로사면 가격부담도 없고 좋습니당,5
"아리따움 vip 키트에서 써봤는데 한율 진액라인 전체적으로 다 괜찮지만 에멀젼 요 녀석만 조금 유분기가 많다는 느낌 들더라구요. 근데 제가 T존을 제외하고는 조금 건조한 지복합성인데 여름에 써도 막 기름기가 폭발하는 그 정도는 아니에요. 그래도 확실히 에센스부터 쭉 진액라인 며칠 써보니 정말 피부 촉촉하다는게 느껴지고 좋습니다. 다만 제 돈주고 산다면 에센스, 진액스킨, 수분크림만 살 것 같아용..",4
"다른가 쓰다가도 자꾸 돌아오게되는 기초라인
이거랑 스킨이랑 4통씩은 쓴듯",5
이거 쓰고 트러블 폭탄맞음 진짜 어지간한거는 다 트러블 없이 쓰는데 이거 바르고 다음날 자고 일어나니 생전 안생기는 화농성 여드름 폭탄 맞음. . 민감한 분들은 되도록 피하시길ㅠㅠ,1
좁쌀나요..저랑 안맞나봐요,1
토너에비해 에멀전은 그냥저냥 ㅎㅎ 가격생각하면 재구매는 좀 망설여지지만 한율이라 믿고씁니다...ㅎ 적당한유분감에 빠른흡수력! 좋기는함니다!,4
같은라인 스킨이랑 에센스는 싹 스며드는데 얘는 적당히 스며들고 적당히 유분막이 생김,3
보습감이 좋은듯! 환절기엔 뒤에 따로 크림을 안발라도 될정도로 보습이 잘 되었지만 좀 더 산뜻한 로션을 쓰는게 더 낫다는 생각이 들었음,3
좋은데 장마철이라 지금 쓰긴 쪼금 무거워요. 찬바람 불 때 다시 만나~,4
"한율완전좋음!! 처음엔 극진라인썼었는데..사악한 가격에 내 지갑이 날로 얇아지기에...한단계 낮은아이로 갈아탐...근테 탁월한 선택인듯
극진보다 훨 저렴한데 극진만만치않게 피부 보습도좋고 흡수도 좋음!!
근데 로션보단 진액스킨이 더 좋음....여름인 지금은 로션은 잘 사용안하고
스킨을 세번정도 레이어링하니까 로션이 필요없는듯.......",5
가볍고 촉촉해요~ 순한 느낌,4
그냥 무난무난해용,4
"진액스킨만사려다가 같이샀는데
가격대비 무난무난합니다~",4
지성이 쓰기에는 유분감이 많아요 겨울에는 써도 괜찮은거 같은데 여름에는 좀더 생각 해봐야 할듯 싶어요,3
"토너와 마찬가지로 속건성 잡아주고
고른 피부결과 각질을 잠재워줌 겨울 필수템",5
스킨이랑 같이 산 제품. 여름엔 크림대용으로 바르고 자면 촉촉해져 있음.. 겨울엔 이거에다 크림까지 발라야 기초 끝. 확실히 이 라인은 겨울용ㅠ아님 좀 많이 건조하신 분 추천추천.,4
엄마화장품 훔쳐써봄ㅋㅋ,4
"진액스킨과 같이 사용중입니다 ! 
비싼거 빼면 최고",5
"선물용으로 사고 샘플키트를 받아서 써봤는데
저같이 피부예민하고 여드름피부에겐
잘안맞는다네요...ㅎ

트러블이 한두개씩 올라와요...",2
"유분이 필요한 건성타입인데 잘 쓰고 있어요~
다만 통이 불편해요ㅜ
지나치게 무겁고 펌핑은 부드러운데
꼭 들고 짜줘야 본통에 안묻어요ㅠㅠ
무거운걸 들고 짜주려니 귀찮습니다",4
"여름인데도 보습효과가 그저 그렇다고 느껴지네요ㅠㅠ 제가 심하게 건성인걸까요, 욕심이 많은걸까요. 여름엔 크림 생략하고 에센스+로션으로 충분한 보습이 되었으면 좋겠는데.. 최대한 화장품을 생략하고 싶은 마음인데... 로션 샘플 여러개 가져다놓고 비교해보는중인데, 이 제품은 사용한지 2주정도 되었습니다. 뚜렷한 장점을 아직 찾을 수가 없어요. 정품구매는 안할 것같아요.",2
정말 보습만을 위한 제품!!! 무향이면서도 몸이나 얼굴에 두루 두루 발라주면 보습은 정말 짱ㅋㅋㅋ 양이 너무 많아 질리는게 단점... 살짝 유분기 있지만 찝찝한 정도는 아니라 만족 하면서 쓰고 있어요!!!,4
"저는 극건성이라 여름에 쓸때가 좋더라구요ㅎ
얼굴부터 다 바르기 편하고  순하니까 괜찮아요
근데 날이 쌀쌀해지면 바디에 쓰기엔 건조해요ㅜ",3
"향기가 없어서 쓰다보면 살짝 질려요
얼굴보다 몸에 바르면 더 좋을 것 같아요.",4
"겨울에 몸이 엄청  건조한 편이라서 자주 터요ㅜㅜㅜ 
근데 세타필 제품이 보습력이 짱이고 피부 댕김을 줄여줘요 !!!! ㅜㅠ 진짜 너무 좋아요 겨울철 크림은 이거면 온몸이 촉촉 !!",4
홈쇼핑에서 사서 언니랑 반씩 나눴는데 대용량이라 정말 오래쓰는 것 같아요 우리집 겨울 보습은 강제로 세타필이 책임지고 있네요.. 줄지를 않아... 여름엔 바디케어 딱히 안하는데 겨울엔 바디까지 건조해져서 욕실에 놓고 샤워후에 사용하고 있어요 이 타입은 유분감 뿜뿜뺌뺌이라 겨울에 사용하기 제격입니다...,4
유분감이 강하다. 꾸덕꾸덕하며 흡수에 시간이 좀 오래걸리고 수분감있늠 보습력보다는 미끌미끌한 유분감 보습력,3
지성인 여드름피부는 절대 쓰지마세요 이거 쓰다가 다른 로션으로 바꾸니까 이마에있던 화농성 여드름 다 없어짐.... 유분이 많아요 겨울에 건조할때 몸에 바르는건 좋아여,3
"이거 몸에바르고나면 찝찝한느낌나요
흡수가되고나고
산뜻한느낌이나야하는대
먼가 무거운느낌과함께
내몸에 로션이 계속 함께있는느낌",2
민감성에다 여드름있는 피부인데 건조하지고 않고 여드름있어도 되게 좋은 제품이에요 대용량이라 몸에도 발라도 좋은것같아요ㅠㅜ 짱짱입니다,5
"이건 진짜 가을,겨울에만 쓰는 제품이예요.
지성피부인 저한테는 여름에 쓰기엔 너무 무겁더라구요. 근데 제 친구는 건성피부라 그런지 4계절 내내 잘 쓴대요.
향도 무향이라 크게 거슬리지도 않고 보습력은 진짜 말할 필요도 없어요.
그리고 제일 좋은 점이 얼굴&바디 겸용이라 귀찮을 땐 그냥 이 제품 하나로 얼굴서부터 몸까지 바르고 바로 자요 ㅎㅎ
저같이 로션 바르기 귀찮아하시는 분들한테 이 제품을 특히 추천드려요!
그리고 보습력이 좋아서 그런지 확실히 흡수되는 시간이 더디긴한데 전 그냥 바로 옷입어서 잘 못 느끼겠더라구요.",4
이거 우리반에 있는 것이길레 한번 뒤져봤는데 21위ㄷㄷ 쌤 짱! 쨌든 되게 좋아요!,5
"가족이 같이 사용하는 로션이예요.
2월에 2개 샀는데 아직까지 쓰고 있어요~ㅎㅎㅎ
무난한 로션입니다~",3
"이거 왜 유명템인지..!?
빨리 흡수되지도 않고 계속 피부에 걷도는 느낌
씻고 바디로션바르고 옷입기 찝찝할정도...",2
제 피부에는 안맞았지만 지금 엄마가 잘 쓰고있는 제품이에요!,3
"쓴 지 하루만에 나비존의 좁쌀여드름이랑 티존의 기름이 줄어들었다!! 현재 모찌모찌한 피부 유지중.
본인이 산유국이라면 혹시 피부에 유분이 부족하진 않은지 생각해보자. 산유국이라고 수분만 채우면 유수분 밸런스가 깨진다.

슉 흐르는건 아니고 천천히 흐를만큼 묽은 로션이다. 온몸에 바르고 바디판타지같은 지속력 약한 바디미스트를 뿌려도 다음날 오전까지 지속된다. 개꿀 ㅎㅎ

얼굴에 바르면 가볍고 편하게 발린다. 그러나 티존이 번들거리는건 어쩔 수 없는것... 일어나서 물세안 하고 건조한 부분만 다시 얋게 펴발라주면 괜찮다. 광나는게 싫으면 파우더나 기름종이를 쓰자.

+코스트코에서 묶음상품으로 세일한다!",5
무향인거 같은데 저한텐 조금 이상한 향기가 나서 그렇긴 한데 겨울에 쓰면 보습도 좋고 확실히 좋아지는거 같아요,4
보습너무  좋아여,5
"건성, 아토피성 피부 꼭 사세요! 무향인만큼 신뢰가 가고 보습력은 정말 짱짱이에요!! 로션이 너무 묽지도 되지도 않아서 적당히 촉촉하고 절대 금방 마르거나 반대로 끈적이거나 하지 않습니다. 진짜 딱 적당. 무난. 근데 로션중에 적당하고 무난한 거 찾기 힘들어요 ㅠ 죄다 향만 좋고 건조하더라고요 ㅠㅠ(사실 여름에는 그 향때문에 쓰긴하는데 겨울엔 바르자마자 몇 시간후 바로 마름주의....)여튼 순한 로션으로 추천!",5
"몇년째 애기때부터 14년간 쓴 제품
무향이라 좋은듯
보습 잘되고 몸. 얼굴 다 발라도 되서 편함
유분기 많지도않고 가벼워서 굳",5
"아이가 피부가 안좋을 때 쓰는 로션이 있긴하지만 무난하게 듬뿍듬뿍 쓸땐 세타필을 이용해요.
대용량으로 착한 가격에 팔기에 넉넉히 발라주기 딱이지요.
발림성도 좋고 촉촉하게 마무리되어요.
아이 뿐만아니아 저도 바디로션으로 쓰고 있어요.
위험성분만 더 빼서 리뉴얼되면 더더더 좋겠습니다...",4
바디로션 안바르다가 겨울에 너무 건조하고 피부에 각질이 일어나는것 같아서 이게 안끈적인다길래 사봤어요 확실히 지금까지 바른 바디로션들보다 안끈적이는데 효과는 최고!!! 피부가 너무 부들부들하고 무향이라 다른 향기나는 로션하고 섞어바르기도 좋아요~~,5
"끈적한 느낌 일도 없고 바로 스며드는것같은느낌??
단점을 찾아라고 하면 향이 살짝 별로안좋아요 
하지만 얼굴에 발라도 될만큼 매우 좋아요 ㅎ",4
"파란색 뚜껑보다 조금더 단단한 느낌이있지만 음청 순함...이거쓰고 피부가 맑아졌음
여름엔 좀 비추고
겨울에 바르면 내가바로 조명판(찡긋)",5
"어렸을때부터 꾸준히 써온 제품
답답한 향이나 인공적인 향 안좋아하는 저로써는 차라리 무향이 나아서 만족스러웠어욧! 그리고 아토피있는 제 동생이 매일매일 쓰는만큼 순하고 보습력도 오래가는제품이었어요! 가격도 사악하지 않으니 테스트해보시고 사용해보세요 특히 겨울에 추천합니다!!",5
"저는 바디로션으로 쓰고잇는데 
건성인분들에게는 딱일꺼같아여 
저는 지성이라 살짝 ㅜ 답답한 느낌은 있지만좋은성분에 
이정도면 만족합니다",3
"무향이 맘에듬
순하고 겨울에 바르기좋움
여름에 바르기에는 무거워서 끈적거림..",5
얼굴은 좀 무겁게 느껴질 수 있어요. 그리고 양이 엄청많아서 써도써도 줄어들지않네요...,3
무향이라 자극적이지도 않고 순하고 보습력도 좋아요ㅎㅎ!,5
거의 무향이라 좋아요. 보습력도 좋고!,4
"무색 무향 자극적이지 않고 순해요
겨울에 건조할 때 바르면 참 좋아용",4
"무색무향이라 좋아요 
건조할때 막 바르기 좋아요
막 좋은건 아닌듯 한데 보습감도 적당하고 몸에 바르기 꽤 괜찮아요
저는 그냥 그런데 엄마는 좋아하셔서 몇번씩이나 재구매 하시더라구요
부작용 없고 딱 무난해서 좋아요",4
"모공각화증이 있는 건조피부에 얘만한게 업슴.
*몸에 쓰기 좋구 얼굴엔 좀 무거울수있어요",5
"장점은 촉촉하고 보습도 오래 간다는 점.
기초 귀찮을땐 이거 하나만 발라도 잘먹고 진정도 된다는거.
단점은 유분기가 있다보니까 여름에는 지성인 분들은 추천하지 않음",4
"바디로션으로 사용중 
무난하게 사용합니다. 
보습이 많이 좋지는 않지만 적당! 
용량이 많아 좋아요~ 
아이부터 어른까지 사용중",4
아낌없이 바르기 좋아요,4
"팍팍 바르는거죠 그냥.
아낌없이 턱턱 짜서 그냥 팍팍 바르고 문대고
그러면 오늘도 몸뚱이 보습장막 씌웠다 혼자 뿌듯하고",5
무향에다가 건조할 때 발라주면 촉촉해서 너무 좋은 아이에요,5
촉촉하고 보습도 좋아서 여름에 몸에 바르기 좋은거 같음,4
"비비면 하얗게 변하는 세타필 로션
바르고 말리는 시간이 필요함

역시 보습력이 뛰어남",5
로션이 너무 질퍽+너무촉촉이라서 저한텐 별로였어요ㅠ,2
겨울에 꼭 바르는데 여름에 발라도 좋음! 바르고 나서 조금 유분감은 있지만 잘 발리고 순하고 보습도 만족.,4
"남자친구한테 받아서 거의 1년동안 사용하고있어요 몸에써도되는건데 얼굴에만쓰니까 용량 진짜 오래가네요ㅋㅋㅋㅋ이제 거의다써가요! 
무난한게 매력이고 피부가 뒤집어지거나 유독 기초제품 쓰기싫은날에 이거 써주면 진정도되고 순해서좋아요
피부 쫀쫀해지는맛은없지만 정말 순해요 순해..

세타필 파란통은 얼굴에쓰면 냄새도 이상하고 무거운 막을 씌운느낌이라 영아니었는데 초록이는 흡수도 빠르고 화장도잘먹어요
정착할 로션을 찾기전까지는 무조건 얘 쓸거에요 굿굿
남자칭구는 이거 없으면 못살아요! 민감성 필수템입니다",4
저 이거 저희언니가 좋다고 써보라고 해서 썼었는데 다리 부분이 빨갛게 부풀어 오르더라구요. 다리의 피부가 뒤집어지는 건 처음 경험했네요..,1
세타필 좋다는데 난 뭐가 좋은지 딱히 모르겠더라구요~,2
"흡수가 산뜻하지 않고 잔여감이 있지만 그럼에도 계속 쓸 가치가 있어요!!

아토피있거나 얼굴에 열 올라서 홍조, 알러지 있는 민감성이신 분들 진짜 꼭 써보세요!!( 사춘기성 여드름은 비추)

제가 어릴때 정말 새하얀 피부였는데 언젠가부터 칙칙해져서 그냥 나이먹으면서 변한줄만 알았거든요.. 그런데 정말 홍조 싹 없어지고 수분 채워지니까 이렇게 뽀예보일수가 없어요.. 

성분 완전 좋은 화장품도 많이 써봤는데 저는 써보니 이게 더 순하고 좋았어요. 왜 그동안 비싼거 쓰면서 얼굴 버렸을까 싶을만큼...

제가 쓰는 방법은
위생적인 펌핑용 로션을 욕실에 두고 샤워 할때마다 얼굴부터 발까지 다 바릅니다
나와서 머리 말리고 옷 입는동안 흡수가 좀 되면 
여름엔 얼굴만 좋아하는 에센스나 크림같은거 덧발라줍니다(가벼운 제형 먼저라지만 원래 아무것도 안바른 얼굴도 유분이 약간은 있잖아요)
다른 건조한 계절엔 방에서 세타필 크림을 전신에 한번 더 덧발라줍니다..

제가 수부지라 그런지 흡수가 더뎌서 옷에 묻고 미끄덩거리는건 불편하지만 얼굴은 티슈로 한번 찍어주면 되고 암튼 이젠 가렵지도 붉어지지도 않고 미세하게 생겼던 잔주름도 없어졌어요..(저는 워낙 주름이 안생기는 타입이라 그럴수도 있어요).. 얼굴엔 너무 듬뿍 바르면 여드름이나 모공이 커질수도 있긴 합니다..",5
"몸에 아토피가 많기때문에 하나하나 잘 따져보고 사야했어요.
이것저것 쓰다가 이 제품을 쓰게 된 이후로 계속 이것만 쓰는거같아요.
일단은 정말 촉촉해요 냄새도 무난하고요.
아토피도 점차 사라지고 지금은 거의 없어진 편이에요.
지금도 여전히 잘 사용하고있어요.",4
피부 민감한 사람들에게 추천해요 촉촉하게 만들어 줘요,3
진짜 실크처럼 부드럽긴해요 ㅠㅠ그래서인지 기름지고 수분이필요한저에겐좀아쉽습니가 ㅜㅜ,4
"되게 건조한 편인데 
가을,겨울에 보습주기 좋은 로션이에요!
저녁엔 듬뿍발라주고 아침엔 적당량만 발라요
좀 많이 발랐다 싶은날엔 살~짝밀리더라구요
그래도 이만한 보습력있는 로션 잘없습니다~",5
"냄새도 좋고 데일리로 쓰기에 좋아요
트러블 난적도 없고 아주 잘쓰고 있는 제품입니다!!",5
무난무난 하고 산뜻해요 그냥 가볍게 바르기에는 무난한템인것 같습니다!,4
"날씨가 슬슬 추워서 손이 안가게 되는 제품이긴 하지만, 여름때 잘 썼습니다.
너무 번들거리지 않는 보습감에 이름그래도 실키한 마무리가 마음에 들었어요ㅎㅎㅎ
지성인 남동생도 잘쓰고 있고 향도 계속 킁킁거리게 됩니다",4
"무난하게 잘 쓸 수 있는 제품같아요 . 저는 원래 겨울용으로 구매했지만 써보니 겨울보단 가을, 초봄에 사용하기 괜찬아요.",4
기존에 쓰던 로션을 다 써버려서 바꿔 본 로션이었는데 무난하게 잘 쓰고있어요 ㅎㅎ 조금 유분기가 있어서 메이크업 하기 전에는 바르기가 부담스럽지만 세안 후 바르기에는 좋습니다,4
"한 거의 1년 정도 쓰고 지금도 쓰고 있어요 솔직히 가을,겨울에 정말 촉촉하고 써보면 아시겠지만  냄새도 좋고 제 주변에 써본사람들은 거의 다 좋다고 하고 추천도  해줄만 해서 좋아요",4
"더페이스샵 제품이 저랑 안맞는다는걸 깨닫게 된 제품 다른 제품 썼을때 접촉성 피부염이 생겼었는데 이건 괜찮지 않을까 하는 생각으로 썼다가 다시한번 피부 뒤집어졌어요 눈가까지 팅팅 부어서 피부과에 돈 엄청 깨졌었어요
동생은 촉촉해서 좋다고 잘 쓰는것 같더라고요",1
지성이지만 기초는 촉촉한 게 좋아서 쓴다 우선 향기가 좋아서 바르고 나면 기분이 좋아진다 그리고 쪼금 리치한 편이라서 여름보다는 겨울에 쓰기가 확실히 좋다,4
겨울에 진짜 짱짱 촉촉하고 냄새도 괜찮고 로션이랑 같이 쓰고있는데 겨울엔 딴 거 안바르고 얘만 바르는데 좋은것같아욤,4
"가을 겨울에 쓰기 좋은 로션 !!
실크보습 로션 이름 그대로 무거운 느낌없이, 가볍게 피부 속을 보습 해 주는 느낌이 들어요 
여름에 건성이신 분들은 이거 발라도 괜찮을 듯요 ~
대신 지성분들은 여름에 바르면 무겁다는 느낌이 들 수도 있을거 같아요 ~~ 향도 달달한게 좋습니다 ",4
작년 가을부터 겨울 초까진 이 제품 썼었는데요 패키지도 아기자기해서 큰 부담 없이 가볍게 쓸 수 있었고 촉촉하고 향도 좋아서 괜찮았어요 얼굴에 트러블 생기는 것도 없었어요!!,4
"건성인들에게 겨울에 쓰기 좋은 스킨로션인거같아요~~
여름에 사용하기엔 무거운감은 잇지만 
보습력은 강추입니다! 이거바르고 화장하면 
화장이 찰떡같이 잘먹어서 좋아여!",5
수분공급은 커녕 오돌토돌 좁쌀 생기고 그냥 기름덩어리임ㅡㅡ,1
완전 강추입니다~ 망고씨드 라인을 쓰고 있는데 모두 촉촉해서 건성에게 딱입니다. 향도 좋아서 거부감이 없습니다.. 특히 겨울에 쓰면 딱입니다.,5
"가격 대비 굿굿 !!

겨울에는 이제품만 사용!! 노란색 빛도는데 더페에서 나온 계열? 중 망고가 제일 나은듯,,, 유수분 많고 촉촉해서 자고 일어나면 얼굴기름이 범벅 될때 있지만 화장 잘먹고 각질 안올라와서 좋음!!
지성피부는 한번 고려하고 사야할듯~",4
겨울에 쓸만한 제품.. 저는 건성인데 건성인 제가 써도 유분기가..넘쳐났던제품.. 촉촉하기도 해요!! 근데 진짜 기름처럼 올라와서 매트한 쿠션올려주기 편해요,3
로션바르고 바르면 좀 답답하고 한데 촉촉한 느낌이 괜찮은것같아요!,3
"이제품3통이나썻는데 제피부가 여름엔 지성 겨울엔 건성 거의복합성인데 계절따라 피부가변해요ㅜㅜ이제품쓸때는 겨울에 많이쓰는데 로션이다보니 제형이 무겁지도않고 바르기 부드럽고 바르고난뒤에 안말라서 수분감이 오래지속되요 근데 바르고난뒤에 기름이 좀 올라와서 많이바르면 안되요!
제가썻을때는 완전무난무난해서 겨울에쓰기좋은 제품 같아요!
양도 가격대비 충분한양이고 가격도싸서 세일할때사면 더싸니까 괜찮은템인거같아요 지성인분들은 쓰시면 기름때매 불쾌?할수도이서서 건성인분들이 쓰시기 제일 좋을꺼같아요!",3
기름기 진짜 많아요 피부 예민하신 분들은 쓰면 안 돼여...아픈 여드름 폭발이었어요 ㅠㅠ,2
저는 좋았어요,3
"기름기가 많아요.
정말 악건성과 건성만 사용하세요.
저도 볼은 건성이어서 썼는데 그래도 복합성이라서 그런지 좀 안맞더라구요.
바르고나서 미끌미끌? 오일리한 느낌이 나는데 저는 보송하게 촉촉한느낌을 좋아하는편이어서 반도 안쓰고 다른거로 갈아탔어요.",3
냄새만 좋음... 찐득찐득하고 그냥 그래요,2
기름오지구여 여드름올라왔어여!,2
"동생이 사와서 같이 썼었는데
저에겐 그냥 쏘쏘했어요
있으니까 발랐는데 제가 사서
쓰지는 않을 거 같아요 ㅎㅎ
수분감보다는 유분감이 많이 돌고
스킨+로션+크림?에센스?까지
다 챙겨 바르면 특히 기름져요 ㅠㅠ",3
복합성인 제피부에딱이에여,3
"[샘플사용] 촉촉하고 발림성 좋고 보습력도 괜찮아요. 유분이 좀 많이 도는 느낌이지만 흡수 후에 끈적임이 없어서 괜찮았어요. 그치만 여름 같은 유분이 뿜뿜할 때는 손이 안갈 것 같아요. 토너랑 같이 추울 때, 건조할 때 사용하기 좋아요. 인공적인 향이 조금 맘에 안들지만 엄청 역하고 그정도는 아니에요.",4
보습력도 좋고 성분도 무난하고 가격대도 괜찮고 모든면에서 무난한 제품인거같음 난 세일기간에 50퍼 할인해서 구매했는데 가성비 진짜 좋은거같음,4
"망고향기 짱 좋아요 보습력도 좋고 저한텐 산뜻하게 
발렸어요 ㅎ",5
"건성인 제가 발랐는데도 넘 기름져요.

무거운 느낌이 나요.

피부에 흡수되는게 아니라 동동 뜨는 느낌이 납니다.",2
향은 좋은데 너무 기름져서 무거워용ㅜㅜ,3
"20살때부터  꾸준히 써왔습니다
어린 피부에 맞는 스킨케어를 찾다보니 이게 딱이었어요!
지금도 피부에 잔 트러블 없구, 기초화장 무슨 제품 쓰냐는 질문 간간히 듣고 있어요!!!",4
얘는 보습력이 괜찮은 편이라 건성피부인 저도 겨울에 잘 썼습니다! 다만 발랐을 때 느낌이 조금 무거워요 ㅠㅠ 슥슥 발리는 느낌이 아니라 피부에 무겁게 내려앉는 느낌이 듭니다. 향도 약간 인위적인 로션냄새? 가 나서 취향 많이 탈 것 같아요 ㅠㅠ 그런것들 말고 제품 자체만 놓고 보자면 유분이 조금 많다는 것 말고는 괜찮았습니다! 세일할 때 한 번쯤 써 보기 좋아요~,4
촉촉하고 보습잘되는 로션으로 무난히 좋아요~  할인할때 사서 아깝지도않아요~,4
향도 괜찮고 보습도 적당히 되는것같고 괜찮아요.,3
향도좋고 촉촉한것도좋았는데 너무기름이 져요ㅠㅠㅠ,2
"저는 촉촉해서 좋았습니다! 더페 스킨케어 많이 써봤는데 망고가 제일 촉촉하고 겨울에 쓰기에도 좋고 건성인 제가 쓰기에 짱입니당 
전 촉촉해서 아주 좋았어요
 건성분들 추천 
겨울날씨에 추천",4
"스킨로션 구매해서 사용해 봤는데
일단 향이 그닥이었어요... 그냥 아까워서 썻는데 추천은 안해요!",2
그냥 저냥 촉촉한데 트러블이 조금 나는것같아요.. 유분감이 조금 있어서 겨울에 쓰기 좋네요!,3
"향도 은은하게 나서 따뜻한?느낌이 들구 정말 촉촉해요. 심한 지성이라면 추천해 드리지 못할 것 같지만 거의 모든 피부타입에 맞을 거라고 생각해요.
이거랑 스킨 세트로 바르고 피부화장하면 잘먹는것 같아요 정말.",4
촉촉한데 유분이 많은 편이라 저한테는 안맞았지만 향이 좋아요! 망고향이 진짜 좋더라구요ㅠ,4
겨울에는 이것만 씁니다ㅜㅜ저는 건성인데 이게 유분기가 좀 있는 편이어서 더 수분이 안날아가게 잡아주더라구요!,5
화장이 안떠요 !,4
망고씨드 라인이 전체적으로 순하고 향도 좋고 좋아요!,4
너무 좋아요 !! 겨울에 쓰기에 딱 적합한 로션이 아닐까 싶네요 악건성인데 촉촉하니 좋네요,5
로션이 촉촉하고 좋아요!!기름지거나 막 많이 번들번들한것도 아니구요!!추천합니다,5
너무 촉촉하고 건성인 저에겐 최적의 로션이예요 향도 좋고 여름에는 좀 그런데 겨울에는 망고씨드가 최고입니당,5
"유분감때문에 겨울이나 정말 건조한 날에 사용하기 좋아요
대신 너무 많이 바르면 화장 밀리거나 떠서 별로더라구요! 무난한 제품이에여",4
유분기가 많아서 화장 전에 바르면 인중에 완전 뭉치고 별로에요ㅠㅠ 씻고 난 후에 바르면 촉촉해요!,3
유분감이 있음 촉촉함 겉에 맴도는 느낌이 조금 있음 겨울에 쓰기 좋음,4
정말 무난무난한제품이에요 향이 제가좋아하는 달콤한 망고향이라 썼던제품!! 딱히 좋은점도 나쁜점도없어요!,3
"트러블난건 없지만... 보습기능은 보통인것같아요.
큰 장점이 없고 저한텐 유분기가 좀 많이 느껴졌어요.
재구매 의사는 없어요ㅠㅠ",3
몸이 심하게 건성이라 얼굴도 약간은 건성이라 믿고 있는 사람입니다. 묽지 않아서 겨울에도 촉촉해요! 유광보다 무광 선호하는 편이라 번들번들하지 않다는 점도 좋아요~,5
건성이 쓰기에는 좋다고 생각해요,4
일단 망고라서좋았고ㅜㅜㅜㅜ지성이지만 겨울에쓰기좋을정도로 유분기가 있어서좋았음ㅠㅠ,4
이거바르고 얼굴에 뭐나고 얼굴이 쩍쩍갈라자면서 각질이 막 올라와서 내가 이상한가??싶어서 동생한테 발라보라고 했더니 동생도 똑같이 얼굴이 엉망이 되더라고요... 내인생에서 영원히 바이바이 해야겠다고 다짐한 물건.....,1
촉촉하고 바르고 나면 뭔가 향긋하니 기분 좋아요ㅎㅎ 소량만 발라도 촉촉하고 재구매 의사 또 있어요 할머니도 선물 해드렸더니 진짜 좋아하셨어요.,4
냄새도 좋고 촉촉한 것 같아요 ! 다시 사라하면 무조건 살 로션 ,4
"촉촉하고 보습도 좋고 향도 좋아요! 근데
유분기가 조금 았어요 ㅜㅜ",4
"촉촉한 로션! 보습력이 좋아요 
겨울에 쓰기 좋아요 벌써 6통째 사용중
망고향도 은은하고 흡수도 잘되고 트러블없이 순해요",4
"가을겨울에는 수분감있는 제품이랑 같이 사용하면 좋았어요.
여름에는 쓰다가 유분감이 너무 많아서 다른 제품 써야했어요! 이마에 기름이 많은 편인데 이마에만 트러블 나더라고요.
가을겨울에는 나쁘지않게 사용했습니다 ㅎㅎ",3
"묽은 제형인데 유분이 많아서 가을, 겨울에 사용하기 좋지만 이 제품 바르면 화장이 잘 먹어서 여름에는 퍼스트 에센스와 망고씨드 로션만 발라도 괜찮았어요~ 이 제품이 발림이 좋지만 수분보다는 유분이 훨씬 더 많아서 토너나 앰플, 퍼스트에센스 등으로 수분 먼저 채운 후에 바르셔야 피부 속까지 촉촉하게 바를 수 있어요. 향이 너무 강한 것 말고는 괜찮은 제품이에요",4
"가을겨울에 쓰기 좋다고 직원분이 추천해주셔서 샀어요!
촉촉하고 좋은거같은데 뭔가 트러블나는것같아서 잘 안쓰고있어요.. ㅠㅠㅠㅠ 아직은 좀 기름진것같아요 한겨울에 써볼까 생각중입니다",2
